timestamp,tick,q_stream,t2_stream,anomaly_active,predicted_regime,inventory,dynamic_barrier,ruin_probability,absorbed,round_trips_completed
2026-06-04 09:04:22.920000+00:00,294,,,False,NORMAL,14,50,0.36,False,5
2026-06-04 09:04:23.760000+00:00,295,,,False,NORMAL,13,50,0.37,False,5
2026-06-04 09:04:26.280000+00:00,296,,,False,NORMAL,12,50,0.38,False,5
2026-06-04 09:04:27.120000+00:00,297,,,False,NORMAL,11,50,0.39,False,5
2026-06-04 09:04:27.960000+00:00,298,,,False,NORMAL,10,50,0.4,False,5
2026-06-04 09:04:28.800000+00:00,299,,,False,NORMAL,9,50,0.41000000000000003,False,5
2026-06-04 09:04:29.640000+00:00,300,,,False,NORMAL,8,50,0.42000000000000004,False,5
2026-06-04 09:04:30.480000+00:00,301,,,False,NORMAL,9,50,0.41000000000000003,False,5
2026-06-04 09:04:31.320000+00:00,302,,,False,NORMAL,8,50,0.42000000000000004,False,5
2026-06-04 09:04:32.160000+00:00,303,,,False,NORMAL,7,50,0.43000000000000005,False,5
2026-06-04 09:04:33+00:00,304,,,False,NORMAL,8,50,0.42000000000000004,False,5
2026-06-04 09:04:33.840000+00:00,305,,,False,NORMAL,7,50,0.43000000000000005,False,5
2026-06-04 09:04:34.680000+00:00,306,,,False,NORMAL,8,50,0.42000000000000004,False,5
2026-06-04 09:04:35.520000+00:00,307,,,False,NORMAL,9,50,0.41000000000000003,False,5
2026-06-04 09:04:36.360000+00:00,308,,,False,NORMAL,8,50,0.42000000000000004,False,5
2026-06-04 09:04:38.040000+00:00,309,,,False,NORMAL,7,50,0.43000000000000005,False,5
2026-06-04 09:04:38.880000+00:00,310,,,False,NORMAL,8,50,0.42000000000000004,False,5
2026-06-04 09:04:39.720000+00:00,311,,,False,NORMAL,9,50,0.41000000000000003,False,5
2026-06-04 09:04:40.560000+00:00,312,,,False,NORMAL,10,50,0.4,False,5
2026-06-04 09:04:41.400000+00:00,313,,,False,NORMAL,11,50,0.39,False,5
2026-06-04 09:04:42.240000+00:00,314,,,False,NORMAL,12,50,0.38,False,5
2026-06-04 09:04:43.080000+00:00,315,,,False,NORMAL,13,50,0.37,False,5
2026-06-04 09:04:43.920000+00:00,316,,,False,NORMAL,14,50,0.36,False,5
2026-06-04 09:04:44.760000+00:00,317,,,False,NORMAL,13,50,0.37,False,5
2026-06-04 09:04:45.600000+00:00,318,,,False,NORMAL,14,50,0.36,False,5
2026-06-04 09:04:47.280000+00:00,319,,,False,NORMAL,15,50,0.35,False,5
2026-06-04 09:04:48.120000+00:00,320,,,False,NORMAL,16,50,0.33999999999999997,False,5
2026-06-04 09:04:48.960000+00:00,321,,,False,NORMAL,15,50,0.35,False,5
2026-06-04 09:04:49.800000+00:00,322,,,False,NORMAL,16,50,0.33999999999999997,False,5
2026-06-04 09:04:50.640000+00:00,323,,,False,NORMAL,17,50,0.32999999999999996,False,5
2026-06-04 09:04:51.480000+00:00,324,,,False,NORMAL,16,50,0.33999999999999997,False,5
2026-06-04 09:04:52.320000+00:00,325,,,False,NORMAL,15,50,0.35,False,5
2026-06-04 09:04:53.160000+00:00,326,,,False,NORMAL,16,50,0.33999999999999997,False,5
2026-06-04 09:04:54+00:00,327,,,False,NORMAL,15,50,0.35,False,5
2026-06-04 09:04:54.840000+00:00,328,,,False,NORMAL,16,50,0.33999999999999997,False,5
2026-06-04 09:04:55.680000+00:00,329,,,False,NORMAL,17,50,0.32999999999999996,False,5
2026-06-04 09:04:56.520000+00:00,330,,,False,NORMAL,18,50,0.31999999999999995,False,5
2026-06-04 09:04:57.360000+00:00,331,,,False,NORMAL,19,50,0.31000000000000005,False,5
2026-06-04 09:04:58.200000+00:00,332,,,False,NORMAL,18,50,0.31999999999999995,False,5
2026-06-04 09:04:59.040000+00:00,333,,,False,NORMAL,17,50,0.32999999999999996,False,5
2026-06-04 09:04:59.880000+00:00,334,,,False,NORMAL,18,50,0.31999999999999995,False,5
2026-06-04 09:05:00.720000+00:00,335,,,False,NORMAL,17,50,0.32999999999999996,False,5
2026-06-04 09:05:02.400000+00:00,336,,,False,NORMAL,16,50,0.33999999999999997,False,5
2026-06-04 09:05:03.240000+00:00,337,,,False,NORMAL,17,50,0.32999999999999996,False,5
2026-06-04 09:05:04.080000+00:00,338,,,False,NORMAL,16,50,0.33999999999999997,False,5
2026-06-04 09:05:04.920000+00:00,339,,,False,NORMAL,15,50,0.35,False,5
2026-06-04 09:05:05.760000+00:00,340,,,False,NORMAL,14,50,0.36,False,5
2026-06-04 09:05:06.600000+00:00,341,,,False,NORMAL,13,50,0.37,False,5
2026-06-04 09:05:07.440000+00:00,342,,,False,NORMAL,14,50,0.36,False,5
2026-06-04 09:05:08.280000+00:00,343,,,False,NORMAL,15,50,0.35,False,5
2026-06-04 09:05:09.120000+00:00,344,,,False,NORMAL,16,50,0.33999999999999997,False,5
2026-06-04 09:05:09.960000+00:00,345,,,False,NORMAL,15,50,0.35,False,5
2026-06-04 09:05:10.800000+00:00,346,,,False,NORMAL,14,50,0.36,False,5
2026-06-04 09:05:11.640000+00:00,347,,,False,NORMAL,15,50,0.35,False,5
2026-06-04 09:05:13.320000+00:00,348,,,False,NORMAL,14,50,0.36,False,5
2026-06-04 09:05:14.160000+00:00,349,,,False,NORMAL,13,50,0.37,False,5
2026-06-04 09:05:15+00:00,350,,,False,NORMAL,12,50,0.38,False,5
2026-06-04 09:05:15.840000+00:00,351,,,False,NORMAL,11,50,0.39,False,5
2026-06-04 09:05:16.680000+00:00,352,,,False,NORMAL,10,50,0.4,False,5
2026-06-04 09:05:17.520000+00:00,353,,,False,NORMAL,11,50,0.39,False,5
2026-06-04 09:05:18.360000+00:00,354,,,False,NORMAL,12,50,0.38,False,5
2026-06-04 09:05:20.040000+00:00,355,,,False,NORMAL,13,50,0.37,False,5
2026-06-04 09:05:20.880000+00:00,356,,,False,NORMAL,12,50,0.38,False,5
2026-06-04 09:05:21.720000+00:00,357,,,False,NORMAL,13,50,0.37,False,5
2026-06-04 09:05:22.560000+00:00,358,,,False,NORMAL,14,50,0.36,False,5
2026-06-04 09:05:23.400000+00:00,359,,,False,NORMAL,15,50,0.35,False,5
2026-06-04 09:05:24.240000+00:00,360,,,False,NORMAL,16,50,0.33999999999999997,False,5
2026-06-04 09:05:25.080000+00:00,361,,,False,NORMAL,15,50,0.35,False,5
2026-06-04 09:05:25.920000+00:00,362,,,False,NORMAL,14,50,0.36,False,5
2026-06-04 09:05:26.760000+00:00,363,,,False,NORMAL,15,50,0.35,False,5
2026-06-04 09:05:27.600000+00:00,364,,,False,NORMAL,14,50,0.36,False,5
2026-06-04 09:05:28.440000+00:00,365,,,False,NORMAL,13,50,0.37,False,5
2026-06-04 09:05:29.280000+00:00,366,,,False,NORMAL,12,50,0.38,False,5
2026-06-04 09:05:30.120000+00:00,367,,,False,NORMAL,13,50,0.37,False,5
2026-06-04 09:05:30.960000+00:00,368,,,False,NORMAL,14,50,0.36,False,5
2026-06-04 09:05:31.800000+00:00,369,,,False,NORMAL,15,50,0.35,False,5
2026-06-04 09:05:32.640000+00:00,370,,,False,NORMAL,16,50,0.33999999999999997,False,5
2026-06-04 09:05:33.480000+00:00,371,,,False,NORMAL,15,50,0.35,False,5
2026-06-04 09:05:34.320000+00:00,372,,,False,NORMAL,14,50,0.36,False,5
2026-06-04 09:05:35.160000+00:00,373,,,False,NORMAL,13,50,0.37,False,5
2026-06-04 09:05:36+00:00,374,,,False,NORMAL,12,50,0.38,False,5
2026-06-04 09:05:36.840000+00:00,375,,,False,NORMAL,11,50,0.39,False,5
2026-06-04 09:05:37.680000+00:00,376,,,False,NORMAL,12,50,0.38,False,5
2026-06-04 09:05:38.520000+00:00,377,,,False,NORMAL,11,50,0.39,False,5
2026-06-04 09:05:39.360000+00:00,378,,,False,NORMAL,10,50,0.4,False,5
2026-06-04 09:05:40.200000+00:00,379,,,False,NORMAL,9,50,0.41000000000000003,False,5
2026-06-04 09:05:41.040000+00:00,380,,,False,NORMAL,8,50,0.42000000000000004,False,5
2026-06-04 09:05:41.880000+00:00,381,,,False,NORMAL,7,50,0.43000000000000005,False,5
2026-06-04 09:05:42.720000+00:00,382,,,False,NORMAL,8,50,0.42000000000000004,False,5
2026-06-04 09:05:43.560000+00:00,383,,,False,NORMAL,7,50,0.43000000000000005,False,5
2026-06-04 09:05:44.400000+00:00,384,,,False,NORMAL,6,50,0.43999999999999995,False,5
2026-06-04 09:05:45.240000+00:00,385,,,False,NORMAL,5,50,0.44999999999999996,False,5
2026-06-04 09:05:46.080000+00:00,386,,,False,NORMAL,6,50,0.43999999999999995,False,5
2026-06-04 09:05:46.920000+00:00,387,,,False,NORMAL,5,50,0.44999999999999996,False,5
2026-06-04 09:05:47.760000+00:00,388,,,False,NORMAL,4,50,0.45999999999999996,False,5
2026-06-04 09:05:48.600000+00:00,389,,,False,NORMAL,5,50,0.44999999999999996,False,5
2026-06-04 09:05:49.440000+00:00,390,,,False,NORMAL,6,50,0.43999999999999995,False,5
2026-06-04 09:05:50.280000+00:00,391,,,False,NORMAL,7,50,0.43000000000000005,False,5
2026-06-04 09:05:51.120000+00:00,392,,,False,NORMAL,8,50,0.42000000000000004,False,5
2026-06-04 09:05:51.960000+00:00,393,,,False,NORMAL,7,50,0.43000000000000005,False,5
2026-06-04 09:05:52.800000+00:00,394,,,False,NORMAL,6,50,0.43999999999999995,False,5
2026-06-04 09:05:53.640000+00:00,395,,,False,NORMAL,7,50,0.43000000000000005,False,5
2026-06-04 09:05:54.480000+00:00,396,,,False,NORMAL,8,50,0.42000000000000004,False,5
2026-06-04 09:05:55.320000+00:00,397,,,False,NORMAL,9,50,0.41000000000000003,False,5
2026-06-04 09:05:56.160000+00:00,398,,,False,NORMAL,10,50,0.4,False,5
2026-06-04 09:05:57+00:00,399,,,False,NORMAL,9,50,0.41000000000000003,False,5
2026-06-04 09:05:58.680000+00:00,400,,,False,NORMAL,8,50,0.42000000000000004,False,5
2026-06-04 09:05:59.520000+00:00,401,,,False,NORMAL,7,50,0.43000000000000005,False,5
2026-06-04 09:06:00.360000+00:00,402,,,False,NORMAL,6,50,0.43999999999999995,False,5
2026-06-04 09:06:01.200000+00:00,403,,,False,NORMAL,5,50,0.44999999999999996,False,5
2026-06-04 09:06:02.040000+00:00,404,,,False,NORMAL,4,50,0.45999999999999996,False,5
2026-06-04 09:06:02.880000+00:00,405,,,False,NORMAL,5,50,0.44999999999999996,False,5
2026-06-04 09:06:03.720000+00:00,406,,,False,NORMAL,4,50,0.45999999999999996,False,5
2026-06-04 09:06:04.560000+00:00,407,,,False,NORMAL,3,50,0.47,False,5
2026-06-04 09:06:05.400000+00:00,408,,,False,NORMAL,2,50,0.48,False,5
2026-06-04 09:06:06.240000+00:00,409,,,False,NORMAL,3,50,0.47,False,5
2026-06-04 09:06:07.080000+00:00,410,,,False,NORMAL,4,50,0.45999999999999996,False,5
2026-06-04 09:06:07.920000+00:00,411,,,False,NORMAL,5,50,0.44999999999999996,False,5
2026-06-04 09:06:08.760000+00:00,412,,,False,NORMAL,6,50,0.43999999999999995,False,5
2026-06-04 09:06:09.600000+00:00,413,,,False,NORMAL,7,50,0.43000000000000005,False,5
2026-06-04 09:06:10.440000+00:00,414,,,False,NORMAL,8,50,0.42000000000000004,False,5
2026-06-04 09:06:11.280000+00:00,415,,,False,NORMAL,9,50,0.41000000000000003,False,5
2026-06-04 09:06:12.120000+00:00,416,,,False,NORMAL,8,50,0.42000000000000004,False,5
2026-06-04 09:06:12.960000+00:00,417,,,False,NORMAL,9,50,0.41000000000000003,False,5
2026-06-04 09:06:13.800000+00:00,418,,,False,NORMAL,10,50,0.4,False,5
2026-06-04 09:06:15.480000+00:00,419,,,False,NORMAL,11,50,0.39,False,5
2026-06-04 09:06:16.320000+00:00,420,,,False,NORMAL,10,50,0.4,False,5
2026-06-04 09:06:18.840000+00:00,421,,,False,NORMAL,9,50,0.41000000000000003,False,5
2026-06-04 09:06:19.680000+00:00,422,,,False,NORMAL,8,50,0.42000000000000004,False,5
2026-06-04 09:06:20.520000+00:00,423,,,False,NORMAL,7,50,0.43000000000000005,False,5
2026-06-04 09:06:21.360000+00:00,424,,,False,NORMAL,6,50,0.43999999999999995,False,5
2026-06-04 09:06:23.040000+00:00,425,,,False,NORMAL,7,50,0.43000000000000005,False,5
2026-06-04 09:06:24.720000+00:00,426,,,False,NORMAL,8,50,0.42000000000000004,False,5
2026-06-04 09:06:25.560000+00:00,427,,,False,NORMAL,9,50,0.41000000000000003,False,5
2026-06-04 09:06:26.400000+00:00,428,,,False,NORMAL,10,50,0.4,False,5
2026-06-04 09:06:27.240000+00:00,429,,,False,NORMAL,9,50,0.41000000000000003,False,5
2026-06-04 09:06:28.080000+00:00,430,,,False,NORMAL,10,50,0.4,False,5
2026-06-04 09:06:28.920000+00:00,431,,,False,NORMAL,11,50,0.39,False,5
2026-06-04 09:06:29.760000+00:00,432,,,False,NORMAL,12,50,0.38,False,5
2026-06-04 09:06:30.600000+00:00,433,,,False,NORMAL,13,50,0.37,False,5
2026-06-04 09:06:31.440000+00:00,434,,,False,NORMAL,12,50,0.38,False,5
2026-06-04 09:06:32.280000+00:00,435,,,False,NORMAL,11,50,0.39,False,5
2026-06-04 09:06:33.960000+00:00,436,,,False,NORMAL,12,50,0.38,False,5
2026-06-04 09:06:34.800000+00:00,437,,,False,NORMAL,13,50,0.37,False,5
2026-06-04 09:06:35.640000+00:00,438,,,False,NORMAL,12,50,0.38,False,5
2026-06-04 09:06:36.480000+00:00,439,,,False,NORMAL,11,50,0.39,False,5
2026-06-04 09:06:37.320000+00:00,440,,,False,NORMAL,12,50,0.38,False,5
2026-06-04 09:06:38.160000+00:00,441,,,False,NORMAL,11,50,0.39,False,5
2026-06-04 09:06:39+00:00,442,,,False,NORMAL,12,50,0.38,False,5
2026-06-04 09:06:40.680000+00:00,443,,,False,NORMAL,13,50,0.37,False,5
2026-06-04 09:06:41.520000+00:00,444,,,False,NORMAL,14,50,0.36,False,5
2026-06-04 09:06:43.200000+00:00,445,,,False,NORMAL,13,50,0.37,False,5
2026-06-04 09:06:44.040000+00:00,446,,,False,NORMAL,12,50,0.38,False,5
2026-06-04 09:06:44.880000+00:00,447,,,False,NORMAL,13,50,0.37,False,5
2026-06-04 09:06:46.560000+00:00,448,,,False,NORMAL,12,50,0.38,False,5
2026-06-04 09:06:47.400000+00:00,449,,,False,NORMAL,11,50,0.39,False,5
2026-06-04 09:06:48.240000+00:00,450,,,False,NORMAL,12,50,0.38,False,5
2026-06-04 09:06:49.080000+00:00,451,,,False,NORMAL,11,50,0.39,False,5
2026-06-04 09:06:49.920000+00:00,452,,,False,NORMAL,12,50,0.38,False,5
2026-06-04 09:06:51.600000+00:00,453,,,False,NORMAL,11,50,0.39,False,5
2026-06-04 09:06:52.440000+00:00,454,,,False,NORMAL,10,50,0.4,False,5
2026-06-04 09:06:53.280000+00:00,455,,,False,NORMAL,9,50,0.41000000000000003,False,5
2026-06-04 09:06:54.120000+00:00,456,,,False,NORMAL,10,50,0.4,False,5
2026-06-04 09:06:54.960000+00:00,457,,,False,NORMAL,9,50,0.41000000000000003,False,5
2026-06-04 09:06:55.800000+00:00,458,,,False,NORMAL,10,50,0.4,False,5
2026-06-04 09:06:56.640000+00:00,459,,,False,NORMAL,11,50,0.39,False,5
2026-06-04 09:06:57.480000+00:00,460,,,False,NORMAL,12,50,0.38,False,5
2026-06-04 09:06:58.320000+00:00,461,,,False,NORMAL,13,50,0.37,False,5
2026-06-04 09:06:59.160000+00:00,462,,,False,NORMAL,14,50,0.36,False,5
2026-06-04 09:07:00+00:00,463,,,False,NORMAL,15,50,0.35,False,5
2026-06-04 09:07:00.840000+00:00,464,,,False,NORMAL,16,50,0.33999999999999997,False,5
2026-06-04 09:07:02.520000+00:00,465,,,False,NORMAL,17,50,0.32999999999999996,False,5
2026-06-04 09:07:03.360000+00:00,466,,,False,NORMAL,18,50,0.31999999999999995,False,5
2026-06-04 09:07:04.200000+00:00,467,,,False,NORMAL,19,50,0.31000000000000005,False,5
2026-06-04 09:07:05.040000+00:00,468,,,False,NORMAL,20,50,0.30000000000000004,False,5
2026-06-04 09:07:05.880000+00:00,469,,,False,NORMAL,21,50,0.29000000000000004,False,5
2026-06-04 09:07:06.720000+00:00,470,,,False,NORMAL,20,50,0.30000000000000004,False,5
2026-06-04 09:07:08.400000+00:00,471,,,False,NORMAL,21,50,0.29000000000000004,False,5
2026-06-04 09:07:09.240000+00:00,472,,,False,NORMAL,20,50,0.30000000000000004,False,5
2026-06-04 09:07:10.080000+00:00,473,,,False,NORMAL,21,50,0.29000000000000004,False,5
2026-06-04 09:07:10.920000+00:00,474,,,False,NORMAL,20,50,0.30000000000000004,False,5
2026-06-04 09:07:11.760000+00:00,475,,,False,NORMAL,21,50,0.29000000000000004,False,5
2026-06-04 09:07:12.600000+00:00,476,,,False,NORMAL,20,50,0.30000000000000004,False,5
2026-06-04 09:07:13.440000+00:00,477,,,False,NORMAL,19,50,0.31000000000000005,False,5
2026-06-04 09:07:14.280000+00:00,478,,,False,NORMAL,18,50,0.31999999999999995,False,5
2026-06-04 09:07:15.120000+00:00,479,,,False,NORMAL,17,50,0.32999999999999996,False,5
2026-06-04 09:07:15.960000+00:00,480,,,False,NORMAL,18,50,0.31999999999999995,False,5
2026-06-04 09:07:16.800000+00:00,481,,,False,NORMAL,19,50,0.31000000000000005,False,5
2026-06-04 09:07:17.640000+00:00,482,,,False,NORMAL,20,50,0.30000000000000004,False,5
2026-06-04 09:07:18.480000+00:00,483,,,False,NORMAL,19,50,0.31000000000000005,False,5
2026-06-04 09:07:19.320000+00:00,484,,,False,NORMAL,18,50,0.31999999999999995,False,5
2026-06-04 09:07:20.160000+00:00,485,,,False,NORMAL,17,50,0.32999999999999996,False,5
2026-06-04 09:07:21+00:00,486,,,False,NORMAL,18,50,0.31999999999999995,False,5
2026-06-04 09:07:21.840000+00:00,487,,,False,NORMAL,19,50,0.31000000000000005,False,5
2026-06-04 09:07:22.680000+00:00,488,,,False,NORMAL,18,50,0.31999999999999995,False,5
2026-06-04 09:07:23.520000+00:00,489,,,False,NORMAL,19,50,0.31000000000000005,False,5
2026-06-04 09:07:24.360000+00:00,490,,,False,NORMAL,18,50,0.31999999999999995,False,5
2026-06-04 09:07:26.040000+00:00,491,,,False,NORMAL,19,50,0.31000000000000005,False,5
2026-06-04 09:07:26.880000+00:00,492,,,False,NORMAL,18,50,0.31999999999999995,False,5
2026-06-04 09:07:27.720000+00:00,493,,,False,NORMAL,19,50,0.31000000000000005,False,5
2026-06-04 09:07:28.560000+00:00,494,,,False,NORMAL,20,50,0.30000000000000004,False,5
2026-06-04 09:07:29.400000+00:00,495,,,False,NORMAL,21,50,0.29000000000000004,False,5
2026-06-04 09:07:30.240000+00:00,496,,,False,NORMAL,20,50,0.30000000000000004,False,5
2026-06-04 09:07:31.080000+00:00,497,,,False,NORMAL,21,50,0.29000000000000004,False,5
2026-06-04 09:07:31.920000+00:00,498,,,False,NORMAL,22,50,0.28,False,5
2026-06-04 09:07:32.760000+00:00,499,,,False,NORMAL,23,50,0.27,False,5
2026-06-04 09:07:33.600000+00:00,500,4.14330512305451e-07,0.7529311798731442,False,NORMAL,24,50,0.26,False,5
2026-06-04 09:07:34.440000+00:00,501,3.775875075773997e-07,4.516939160896001,False,NORMAL,25,50,0.25,False,5
2026-06-04 09:07:35.280000+00:00,502,4.5846506432357653e-07,4.127461479758038,False,NORMAL,24,50,0.26,False,5
2026-06-04 09:07:36.120000+00:00,503,6.745363619597034e-07,6.791437597637011,False,NORMAL,23,50,0.27,False,5
2026-06-04 09:07:36.960000+00:00,504,6.590028328206232e-07,10.346472608412876,False,NORMAL,22,50,0.28,False,5
2026-06-04 09:07:37.800000+00:00,505,4.230625146321273e-07,4.382352119106834,False,NORMAL,23,50,0.27,False,5
2026-06-04 09:07:38.640000+00:00,506,5.747828630231142e-07,1.4232099994524177,False,NORMAL,22,50,0.28,False,5
2026-06-04 09:07:39.480000+00:00,507,5.644844091261262e-07,2.286074633971543,False,NORMAL,21,50,0.29000000000000004,False,5
2026-06-04 09:07:40.320000+00:00,508,8.940130987902211e-07,1.8871559811906995,False,NORMAL,20,50,0.30000000000000004,False,5
2026-06-04 09:07:41.160000+00:00,509,5.304421675877528e-07,7.639200109883053,False,NORMAL,19,50,0.31000000000000005,False,5
2026-06-04 09:07:42+00:00,510,1.1662411291959276e-06,4.349055719256159,False,NORMAL,18,50,0.31999999999999995,False,5
2026-06-04 09:07:42.840000+00:00,511,1.2505227728321592e-06,8.773211757296957,False,NORMAL,19,50,0.31000000000000005,False,5
2026-06-04 09:07:43.680000+00:00,512,1.0494622922770072e-06,1.5422349519281782,False,NORMAL,18,50,0.31999999999999995,False,5
2026-06-04 09:07:44.520000+00:00,513,1.8750528753558184e-07,1.8664182341242634,False,NORMAL,17,50,0.32999999999999996,False,5
2026-06-04 09:07:45.360000+00:00,514,1.0262368678982088e-06,1.6798266681170875,False,NORMAL,18,50,0.31999999999999995,False,5
2026-06-04 09:07:47.040000+00:00,515,7.878553891707657e-07,3.523414046172976,False,NORMAL,17,50,0.32999999999999996,False,5
2026-06-04 09:07:47.880000+00:00,516,2.0155471379295114e-07,0.29664331584104264,False,NORMAL,18,50,0.31999999999999995,False,5
2026-06-04 09:07:48.720000+00:00,517,1.2799199694284902e-06,2.997866255253603,False,NORMAL,19,50,0.31000000000000005,False,5
2026-06-04 09:07:49.560000+00:00,518,4.7181742218799125e-07,1.7720260722425665,False,NORMAL,18,50,0.31999999999999995,False,5
2026-06-04 09:07:50.400000+00:00,519,4.165393758426414e-07,0.8676105535220439,False,NORMAL,19,50,0.31000000000000005,False,5
2026-06-04 09:07:51.240000+00:00,520,7.386079111559062e-07,1.7227836495454962,False,NORMAL,20,50,0.30000000000000004,False,5
2026-06-04 09:07:52.080000+00:00,521,1.6921439078468072e-06,1.270404806447208,False,NORMAL,21,50,0.29000000000000004,False,5
2026-06-04 09:07:52.920000+00:00,522,1.002289135757481e-06,1.597376095367451,False,NORMAL,20,50,0.30000000000000004,False,5
2026-06-04 09:07:53.760000+00:00,523,1.1863832608720675e-06,2.773919244610564,False,NORMAL,21,50,0.29000000000000004,False,5
2026-06-04 09:07:54.600000+00:00,524,1.387366970174019e-06,3.008978501019247,False,NORMAL,22,50,0.28,False,5
2026-06-04 09:07:55.440000+00:00,525,4.2037099993780764e-07,4.065291607429246,False,NORMAL,21,50,0.29000000000000004,False,5
2026-06-04 09:07:56.280000+00:00,526,6.105775227244753e-07,2.998930233167375,False,NORMAL,20,50,0.30000000000000004,False,5
2026-06-04 09:07:57.120000+00:00,527,5.955193429950025e-07,3.5905855844649937,False,NORMAL,21,50,0.29000000000000004,False,5
2026-06-04 09:07:57.960000+00:00,528,7.859729118712768e-07,2.3145815058355828,False,NORMAL,20,50,0.30000000000000004,False,5
2026-06-04 09:07:58.800000+00:00,529,1.276528400177242e-06,0.3216254532772544,False,NORMAL,19,50,0.31000000000000005,False,5
2026-06-04 09:07:59.640000+00:00,530,8.79561411565541e-07,0.27800217897481266,False,NORMAL,18,50,0.31999999999999995,False,5
2026-06-04 09:08:00.480000+00:00,531,6.718322126868428e-07,2.610952441283411,False,NORMAL,17,50,0.32999999999999996,False,5
2026-06-04 09:08:01.320000+00:00,532,4.550899306182912e-07,0.7326412444536632,False,NORMAL,16,50,0.33999999999999997,False,5
2026-06-04 09:08:02.160000+00:00,533,7.548514849066093e-07,1.1197127340967863,False,NORMAL,15,50,0.35,False,5
2026-06-04 09:08:03+00:00,534,7.456763272621081e-07,1.2670276939048675,False,NORMAL,16,50,0.33999999999999997,False,5
2026-06-04 09:08:03.840000+00:00,535,4.7055737716998333e-07,2.0559686334296043,False,NORMAL,15,50,0.35,False,5
2026-06-04 09:08:04.680000+00:00,536,8.923153685659087e-07,2.2524444942584845,False,NORMAL,16,50,0.33999999999999997,False,5
2026-06-04 09:08:05.520000+00:00,537,1.5852376960438497e-06,6.9057329190236025,False,NORMAL,15,50,0.35,False,5
2026-06-04 09:08:08.040000+00:00,538,1.4968083402564096e-06,1.2543856799857902,False,NORMAL,16,50,0.33999999999999997,False,5
2026-06-04 09:08:08.880000+00:00,539,8.712035235747795e-07,6.864137893726942,False,NORMAL,15,50,0.35,False,5
2026-06-04 09:08:10.560000+00:00,540,1.1441530451754381e-06,0.7662445685576385,False,NORMAL,14,50,0.36,False,5
2026-06-04 09:08:11.400000+00:00,541,1.453221113811774e-06,5.870405782080625,False,NORMAL,15,50,0.35,False,5
2026-06-04 09:08:12.240000+00:00,542,6.606098994380405e-07,1.068065067287698,False,NORMAL,16,50,0.33999999999999997,False,5
2026-06-04 09:08:13.920000+00:00,543,1.270054451850959e-06,2.584981460548136,False,NORMAL,15,50,0.35,False,5
2026-06-04 09:08:14.760000+00:00,544,7.627920021728974e-07,1.3160224831212743,False,NORMAL,14,50,0.36,False,5
2026-06-04 09:08:15.600000+00:00,545,1.3030716427586782e-06,5.099808257848669,False,NORMAL,15,50,0.35,False,5
2026-06-04 09:08:16.440000+00:00,546,8.165087439732947e-07,2.316316131803824,False,NORMAL,16,50,0.33999999999999997,False,5
2026-06-04 09:08:17.280000+00:00,547,7.89088109555549e-07,0.6959443527640412,False,NORMAL,15,50,0.35,False,5
2026-06-04 09:08:18.120000+00:00,548,9.249293569367481e-07,4.841011592410906,False,NORMAL,14,50,0.36,False,5
2026-06-04 09:08:18.960000+00:00,549,4.724583612070944e-07,1.4343317928687347,False,NORMAL,15,50,0.35,False,5
2026-06-04 09:08:19.800000+00:00,550,1.5188316451128272e-06,2.3496224402547425,False,NORMAL,16,50,0.33999999999999997,False,5
2026-06-04 09:08:20.640000+00:00,551,1.1306437482554663e-06,5.965417395809389,False,NORMAL,15,50,0.35,False,5
2026-06-04 09:08:21.480000+00:00,552,1.0515340460081464e-06,4.877113508932242,False,NORMAL,14,50,0.36,False,5
2026-06-04 09:08:22.320000+00:00,553,1.7450432165383516e-06,5.887567858443705,False,NORMAL,15,50,0.35,False,5
2026-06-04 09:08:23.160000+00:00,554,6.061834951827768e-07,3.57079126715751,False,NORMAL,16,50,0.33999999999999997,False,5
2026-06-04 09:08:24+00:00,555,8.73795293326029e-07,1.390253553139129,False,NORMAL,17,50,0.32999999999999996,False,5
2026-06-04 09:08:24.840000+00:00,556,1.2025430551470586e-06,3.201128650877651,False,NORMAL,18,50,0.31999999999999995,False,5
2026-06-04 09:08:25.680000+00:00,557,9.146943996870852e-07,3.191098341923554,False,NORMAL,17,50,0.32999999999999996,False,5
2026-06-04 09:08:26.520000+00:00,558,3.361355988423475e-07,0.7941505548179032,False,NORMAL,18,50,0.31999999999999995,False,5
2026-06-04 09:08:27.360000+00:00,559,5.2826232421788e-07,3.9474228367854165,False,NORMAL,19,50,0.31000000000000005,False,5
2026-06-04 09:08:28.200000+00:00,560,8.39422575805842e-07,0.6183213665530827,False,NORMAL,18,50,0.31999999999999995,False,5
2026-06-04 09:08:29.040000+00:00,561,3.420502017173266e-07,0.6473643709654381,False,NORMAL,19,50,0.31000000000000005,False,5
2026-06-04 09:08:29.880000+00:00,562,7.316089170183552e-07,6.758868206597137,False,NORMAL,20,50,0.30000000000000004,False,5
2026-06-04 09:08:30.720000+00:00,563,9.964374980604728e-07,1.337596132984447,False,NORMAL,19,50,0.31000000000000005,False,5
2026-06-04 09:08:32.400000+00:00,564,6.063221658746199e-07,3.465488315986668,False,NORMAL,18,50,0.31999999999999995,False,5
2026-06-04 09:08:33.240000+00:00,565,5.234457235921986e-07,1.37756885866491,False,NORMAL,19,50,0.31000000000000005,False,5
